attempt_id,order_id,attempt_number,attempt_date,attempt_status,failure_reason,customer_contacted,rescheduled,delivery_agent_note
ATT-02818,ORD-12653,3,2026-07-18,FAILED,ADDRESS_NOT_FOUND,False,False,Delivery attempt unsuccessful
ATT-02819,ORD-12654,1,2026-08-23,DELIVERED,,True,False,Delivered successfully
ATT-02820,ORD-12655,1,2026-06-30,DELIVERED,,True,False,Delivered successfully
ATT-02821,ORD-12656,1,2026-08-06,DELIVERED,,True,False,Delivered successfully
ATT-02822,ORD-12657,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-02823,ORD-12658,1,2026-07-14,DELIVERED,,True,False,Delivered successfully
ATT-02824,ORD-12659,1,2026-08-23,DELIVERED,,True,False,Delivered successfully
ATT-02825,ORD-12660,1,2026-08-07,DELIVERED,,True,False,Delivered successfully
ATT-02826,ORD-12661,1,2026-08-14,DELIVERED,,True,False,Delivered successfully
ATT-02827,ORD-12662,1,2026-07-16,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02828,ORD-12662,2,2026-07-16,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02829,ORD-12663,1,2026-08-22,DELIVERED,,True,False,Delivered successfully
ATT-02830,ORD-12664,1,2026-07-11,DELIVERED,,True,False,Delivered successfully
ATT-02831,ORD-12665,1,2026-08-02,DELIVERED,,True,False,Delivered successfully
ATT-02832,ORD-12666,1,2026-08-03,DELIVERED,,True,False,Delivered successfully
ATT-02833,ORD-12667,1,2026-08-06,DELIVERED,,True,False,Delivered successfully
ATT-02834,ORD-12668,1,2026-08-03,DELIVERED,,True,False,Delivered successfully
ATT-02835,ORD-12669,1,2026-06-27,DELIVERED,,True,False,Delivered successfully
ATT-02836,ORD-12670,1,2026-09-01,DELIVERED,,True,False,Delivered successfully
ATT-02837,ORD-12671,1,2026-07-23,DELIVERED,,True,False,Delivered successfully
ATT-02838,ORD-12672,1,2026-06-14,FAILED,DELIVERY_DELAY,False,False,Delivery attempt unsuccessful
ATT-02839,ORD-12672,2,2026-06-14,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02840,ORD-12672,3,2026-06-14,FAILED,PINCODE_NOT_SERVICEABLE,False,False,Delivery attempt unsuccessful
ATT-02841,ORD-12673,1,2026-08-30,DELIVERED,,True,False,Delivered successfully
ATT-02842,ORD-12674,1,2026-07-26,DELIVERED,,True,False,Delivered successfully
ATT-02843,ORD-12675,1,2026-06-17,DELIVERED,,True,False,Delivered successfully
ATT-02844,ORD-12676,1,2026-06-06,DELIVERED,,True,False,Delivered successfully
ATT-02845,ORD-12677,1,2026-08-09,DELIVERED,,True,False,Delivered successfully
ATT-02846,ORD-12678,1,2026-06-10,DELIVERED,,True,False,Delivered successfully
ATT-02847,ORD-12679,1,2026-08-31,DELIVERED,,True,False,Delivered successfully
ATT-02848,ORD-12680,1,2026-06-10,DELIVERED,,True,False,Delivered successfully
ATT-02849,ORD-12681,1,2026-07-22,DELIVERED,,True,False,Delivered successfully
ATT-02850,ORD-12682,1,2026-06-19,FAILED,COD_AMOUNT_NOT_READY,True,False,Delivery attempt unsuccessful
ATT-02851,ORD-12682,2,2026-06-19,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02852,ORD-12683,1,2026-07-24,DELIVERED,,True,False,Delivered successfully
ATT-02853,ORD-12684,1,2026-07-12,DELIVERED,,True,False,Delivered successfully
ATT-02854,ORD-12685,1,2026-07-30,DELIVERED,,True,False,Delivered successfully
ATT-02855,ORD-12686,1,2026-06-11,DELIVERED,,True,False,Delivered successfully
ATT-02856,ORD-12687,1,2026-07-30,DELIVERED,,True,False,Delivered successfully
ATT-02857,ORD-12688,1,2026-07-18,DELIVERED,,True,False,Delivered successfully
ATT-02858,ORD-12689,1,2026-06-06,DELIVERED,,True,False,Delivered successfully
ATT-02859,ORD-12690,1,2026-06-14,DELIVERED,,True,False,Delivered successfully
ATT-02860,ORD-12691,1,2026-06-28,DELIVERED,,True,False,Delivered successfully
ATT-02861,ORD-12692,1,2026-08-06,DELIVERED,,True,False,Delivered successfully
ATT-02862,ORD-12693,1,2026-07-16,DELIVERED,,True,False,Delivered successfully
ATT-02863,ORD-12694,1,2026-08-07,DELIVERED,,True,False,Delivered successfully
ATT-02864,ORD-12695,1,2026-07-26,DELIVERED,,True,False,Delivered successfully
ATT-02865,ORD-12696,1,2026-08-31,DELIVERED,,True,False,Delivered successfully
ATT-02866,ORD-12697,1,2026-07-06,DELIVERED,,True,False,Delivered successfully
ATT-02867,ORD-12698,1,2026-06-27,DELIVERED,,True,False,Delivered successfully
ATT-02868,ORD-12699,1,2026-08-19,DELIVERED,,True,False,Delivered successfully
ATT-02869,ORD-12700,1,2026-07-21,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02870,ORD-12701,1,2026-07-04,DELIVERED,,True,False,Delivered successfully
ATT-02871,ORD-12702,1,2026-07-18,DELIVERED,,True,False,Delivered successfully
ATT-02872,ORD-12703,1,2026-07-16,DELIVERED,,True,False,Delivered successfully
ATT-02873,ORD-12704,1,2026-07-09,DELIVERED,,True,False,Delivered successfully
ATT-02874,ORD-12705,1,2026-07-29,DELIVERED,,True,False,Delivered successfully
ATT-02875,ORD-12706,1,2026-08-07,DELIVERED,,True,False,Delivered successfully
ATT-02876,ORD-12707,1,2026-08-11,DELIVERED,,True,False,Delivered successfully
ATT-02877,ORD-12708,1,2026-06-20,DELIVERED,,True,False,Delivered successfully
ATT-02878,ORD-12709,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-02879,ORD-12710,1,2026-08-03,DELIVERED,,True,False,Delivered successfully
ATT-02880,ORD-12711,1,2026-08-17,FAILED,PHONE_UNREACHABLE,False,False,Delivery attempt unsuccessful
ATT-02881,ORD-12712,1,2026-08-20,DELIVERED,,True,False,Delivered successfully
ATT-02882,ORD-12713,1,2026-08-17,DELIVERED,,True,False,Delivered successfully
ATT-02883,ORD-12714,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-02884,ORD-12715,1,2026-06-21,FAILED,CUSTOMER_RESCHEDULED,True,True,Delivery attempt unsuccessful
ATT-02885,ORD-12716,1,2026-08-14,DELIVERED,,True,False,Delivered successfully
ATT-02886,ORD-12717,1,2026-08-27,DELIVERED,,True,False,Delivered successfully
ATT-02887,ORD-12718,1,2026-06-17,DELIVERED,,True,False,Delivered successfully
ATT-02888,ORD-12719,1,2026-08-31,DELIVERED,,True,False,Delivered successfully
ATT-02889,ORD-12720,1,2026-08-21,DELIVERED,,True,False,Delivered successfully
ATT-02890,ORD-12721,1,2026-07-04,DELIVERED,,True,False,Delivered successfully
ATT-02891,ORD-12722,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-02892,ORD-12723,1,2026-06-24,DELIVERED,,True,False,Delivered successfully
ATT-02893,ORD-12724,1,2026-06-23,DELIVERED,,True,False,Delivered successfully
ATT-02894,ORD-12725,1,2026-09-02,DELIVERED,,True,False,Delivered successfully
ATT-02895,ORD-12726,1,2026-07-03,DELIVERED,,True,False,Delivered successfully
ATT-02896,ORD-12727,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-02897,ORD-12728,1,2026-08-24,DELIVERED,,True,False,Delivered successfully
ATT-02898,ORD-12729,1,2026-07-19,DELIVERED,,True,False,Delivered successfully
ATT-02899,ORD-12730,1,2026-08-08,DELIVERED,,True,False,Delivered successfully
ATT-02900,ORD-12731,1,2026-07-28,DELIVERED,,True,False,Delivered successfully
ATT-02901,ORD-12732,1,2026-08-17,DELIVERED,,True,False,Delivered successfully
ATT-02902,ORD-12733,1,2026-07-20,DELIVERED,,True,False,Delivered successfully
ATT-02903,ORD-12734,1,2026-06-27,DELIVERED,,True,False,Delivered successfully
ATT-02904,ORD-12735,1,2026-08-03,DELIVERED,,True,False,Delivered successfully
ATT-02905,ORD-12736,1,2026-06-24,DELIVERED,,True,False,Delivered successfully
ATT-02906,ORD-12737,1,2026-06-06,DELIVERED,,True,False,Delivered successfully
ATT-02907,ORD-12738,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-02908,ORD-12739,1,2026-08-20,DELIVERED,,True,False,Delivered successfully
ATT-02909,ORD-12740,1,2026-08-03,DELIVERED,,True,False,Delivered successfully
ATT-02910,ORD-12741,1,2026-07-01,DELIVERED,,True,False,Delivered successfully
ATT-02911,ORD-12742,1,2026-08-18,DELIVERED,,True,False,Delivered successfully
ATT-02912,ORD-12743,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-02913,ORD-12744,1,2026-07-19,DELIVERED,,True,False,Delivered successfully
ATT-02914,ORD-12745,1,2026-07-17,DELIVERED,,True,False,Delivered successfully
ATT-02915,ORD-12746,1,2026-08-06,DELIVERED,,True,False,Delivered successfully
ATT-02916,ORD-12747,1,2026-08-27,DELIVERED,,True,False,Delivered successfully
ATT-02917,ORD-12748,1,2026-07-27,DELIVERED,,True,False,Delivered successfully
ATT-02918,ORD-12749,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-02919,ORD-12750,1,2026-07-02,DELIVERED,,True,False,Delivered successfully
ATT-02920,ORD-12751,1,2026-07-18,DELIVERED,,True,False,Delivered successfully
ATT-02921,ORD-12752,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-02922,ORD-12753,1,2026-07-15,DELIVERED,,True,False,Delivered successfully
ATT-02923,ORD-12754,1,2026-07-03,DELIVERED,,True,False,Delivered successfully
ATT-02924,ORD-12755,1,2026-08-01,DELIVERED,,True,False,Delivered successfully
ATT-02925,ORD-12756,1,2026-07-22,FAILED,CUSTOMER_RESCHEDULED,True,True,Delivery attempt unsuccessful
ATT-02926,ORD-12756,2,2026-07-22,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-02927,ORD-12756,3,2026-07-22,FAILED,PHONE_UNREACHABLE,True,False,Delivery attempt unsuccessful
ATT-02928,ORD-12757,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-02929,ORD-12758,1,2026-06-15,DELIVERED,,True,False,Delivered successfully
ATT-02930,ORD-12759,1,2026-09-01,DELIVERED,,True,False,Delivered successfully
ATT-02931,ORD-12760,1,2026-07-04,DELIVERED,,True,False,Delivered successfully
ATT-02932,ORD-12761,1,2026-07-24,DELIVERED,,True,False,Delivered successfully
ATT-02933,ORD-12762,1,2026-06-06,DELIVERED,,True,False,Delivered successfully
ATT-02934,ORD-12763,1,2026-08-03,DELIVERED,,True,False,Delivered successfully
ATT-02935,ORD-12764,1,2026-07-13,DELIVERED,,True,False,Delivered successfully
ATT-02936,ORD-12765,1,2026-06-27,DELIVERED,,True,False,Delivered successfully
ATT-02937,ORD-12766,1,2026-09-01,DELIVERED,,True,False,Delivered successfully
ATT-02938,ORD-12767,1,2026-06-13,DELIVERED,,True,False,Delivered successfully
ATT-02939,ORD-12768,1,2026-08-01,DELIVERED,,True,False,Delivered successfully
ATT-02940,ORD-12769,1,2026-07-05,DELIVERED,,True,False,Delivered successfully
ATT-02941,ORD-12770,1,2026-07-19,DELIVERED,,True,False,Delivered successfully
ATT-02942,ORD-12771,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-02943,ORD-12772,1,2026-07-07,DELIVERED,,True,False,Delivered successfully
ATT-02944,ORD-12773,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-02945,ORD-12774,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-02946,ORD-12775,1,2026-08-08,DELIVERED,,True,False,Delivered successfully
ATT-02947,ORD-12776,1,2026-07-15,DELIVERED,,True,False,Delivered successfully
ATT-02948,ORD-12777,1,2026-07-26,DELIVERED,,True,False,Delivered successfully
ATT-02949,ORD-12778,1,2026-08-25,DELIVERED,,True,False,Delivered successfully
ATT-02950,ORD-12779,1,2026-07-17,DELIVERED,,True,False,Delivered successfully
ATT-02951,ORD-12780,1,2026-07-02,DELIVERED,,True,False,Delivered successfully
ATT-02952,ORD-12781,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-02953,ORD-12782,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-02954,ORD-12783,1,2026-08-03,DELIVERED,,True,False,Delivered successfully
ATT-02955,ORD-12784,1,2026-09-02,DELIVERED,,True,False,Delivered successfully
ATT-02956,ORD-12785,1,2026-06-19,DELIVERED,,True,False,Delivered successfully
ATT-02957,ORD-12786,1,2026-08-11,DELIVERED,,True,False,Delivered successfully
ATT-02958,ORD-12787,1,2026-06-10,DELIVERED,,True,False,Delivered successfully
ATT-02959,ORD-12788,1,2026-06-11,FAILED,ADDRESS_INCORRECT,False,False,Delivery attempt unsuccessful
ATT-02960,ORD-12788,2,2026-06-11,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02961,ORD-12788,3,2026-06-11,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02962,ORD-12789,1,2026-07-13,DELIVERED,,True,False,Delivered successfully
ATT-02963,ORD-12790,1,2026-06-28,DELIVERED,,True,False,Delivered successfully
ATT-02964,ORD-12791,1,2026-09-02,DELIVERED,,True,False,Delivered successfully
ATT-02965,ORD-12792,1,2026-07-18,DELIVERED,,True,False,Delivered successfully
ATT-02966,ORD-12793,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-02967,ORD-12794,1,2026-06-25,DELIVERED,,True,False,Delivered successfully
ATT-02968,ORD-12795,1,2026-09-01,DELIVERED,,True,False,Delivered successfully
ATT-02969,ORD-12796,1,2026-06-29,DELIVERED,,True,False,Delivered successfully
ATT-02970,ORD-12797,1,2026-08-08,DELIVERED,,True,False,Delivered successfully
ATT-02971,ORD-12798,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-02972,ORD-12799,1,2026-07-26,DELIVERED,,True,False,Delivered successfully
ATT-02973,ORD-12800,1,2026-06-14,DELIVERED,,True,False,Delivered successfully
ATT-02974,ORD-12801,1,2026-07-25,DELIVERED,,True,False,Delivered successfully
ATT-02975,ORD-12802,1,2026-07-20,DELIVERED,,True,False,Delivered successfully
ATT-02976,ORD-12803,1,2026-08-01,DELIVERED,,True,False,Delivered successfully
ATT-02977,ORD-12804,1,2026-08-08,DELIVERED,,True,False,Delivered successfully
ATT-02978,ORD-12805,1,2026-07-10,DELIVERED,,True,False,Delivered successfully
ATT-02979,ORD-12806,1,2026-07-30,DELIVERED,,True,False,Delivered successfully
ATT-02980,ORD-12807,1,2026-08-01,DELIVERED,,True,False,Delivered successfully
ATT-02981,ORD-12808,1,2026-08-09,DELIVERED,,True,False,Delivered successfully
ATT-02982,ORD-12809,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-02983,ORD-12810,1,2026-07-04,DELIVERED,,True,False,Delivered successfully
ATT-02984,ORD-12811,1,2026-06-05,DELIVERED,,True,False,Delivered successfully
ATT-02985,ORD-12812,1,2026-08-10,DELIVERED,,True,False,Delivered successfully
ATT-02986,ORD-12813,1,2026-08-21,DELIVERED,,True,False,Delivered successfully
ATT-02987,ORD-12814,1,2026-07-03,DELIVERED,,True,False,Delivered successfully
ATT-02988,ORD-12815,1,2026-08-22,DELIVERED,,True,False,Delivered successfully
ATT-02989,ORD-12816,1,2026-07-03,DELIVERED,,True,False,Delivered successfully
ATT-02990,ORD-12817,1,2026-06-21,DELIVERED,,True,False,Delivered successfully
ATT-02991,ORD-12818,1,2026-06-08,DELIVERED,,True,False,Delivered successfully
ATT-02992,ORD-12819,1,2026-07-01,DELIVERED,,True,False,Delivered successfully
ATT-02993,ORD-12820,1,2026-08-29,DELIVERED,,True,False,Delivered successfully
ATT-02994,ORD-12821,1,2026-07-28,DELIVERED,,True,False,Delivered successfully
ATT-02995,ORD-12822,1,2026-07-08,DELIVERED,,True,False,Delivered successfully
ATT-02996,ORD-12823,1,2026-06-09,FAILED,CUSTOMER_UNAVAILABLE,False,False,Delivery attempt unsuccessful
ATT-02997,ORD-12823,2,2026-06-09,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02998,ORD-12823,3,2026-06-09,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02999,ORD-12824,1,2026-08-01,DELIVERED,,True,False,Delivered successfully
ATT-03000,ORD-12825,1,2026-07-03,DELIVERED,,True,False,Delivered successfully
ATT-03001,ORD-12826,1,2026-07-16,DELIVERED,,True,False,Delivered successfully
ATT-03002,ORD-12827,1,2026-07-20,DELIVERED,,True,False,Delivered successfully
ATT-03003,ORD-12828,1,2026-07-11,DELIVERED,,True,False,Delivered successfully
ATT-03004,ORD-12829,1,2026-06-17,DELIVERED,,True,False,Delivered successfully
ATT-03005,ORD-12830,1,2026-07-29,DELIVERED,,True,False,Delivered successfully
ATT-03006,ORD-12831,1,2026-06-18,DELIVERED,,True,False,Delivered successfully
ATT-03007,ORD-12832,1,2026-08-28,DELIVERED,,True,False,Delivered successfully
ATT-03008,ORD-12833,1,2026-08-03,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-03009,ORD-12833,2,2026-08-03,FAILED,ADDRESS_INCORRECT,True,False,Delivery attempt unsuccessful
ATT-03010,ORD-12834,1,2026-07-04,DELIVERED,,True,False,Delivered successfully
ATT-03011,ORD-12835,1,2026-08-01,DELIVERED,,True,False,Delivered successfully
ATT-03012,ORD-12836,1,2026-07-05,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-03013,ORD-12837,1,2026-06-14,DELIVERED,,True,False,Delivered successfully
ATT-03014,ORD-12838,1,2026-06-17,DELIVERED,,True,False,Delivered successfully
ATT-03015,ORD-12839,1,2026-07-23,DELIVERED,,True,False,Delivered successfully
ATT-03016,ORD-12840,1,2026-07-08,DELIVERED,,True,False,Delivered successfully
ATT-03017,ORD-12841,1,2026-07-31,DELIVERED,,True,False,Delivered successfully
ATT-03018,ORD-12842,1,2026-07-14,DELIVERED,,True,False,Delivered successfully
ATT-03019,ORD-12843,1,2026-06-11,DELIVERED,,True,False,Delivered successfully
ATT-03020,ORD-12844,1,2026-06-14,FAILED,PHONE_UNREACHABLE,True,False,Delivery attempt unsuccessful
ATT-03021,ORD-12845,1,2026-07-09,DELIVERED,,True,False,Delivered successfully
ATT-03022,ORD-12846,1,2026-07-09,DELIVERED,,True,False,Delivered successfully
ATT-03023,ORD-12847,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-03024,ORD-12848,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-03025,ORD-12849,1,2026-06-28,DELIVERED,,True,False,Delivered successfully
ATT-03026,ORD-12850,1,2026-07-21,DELIVERED,,True,False,Delivered successfully
ATT-03027,ORD-12851,1,2026-07-27,DELIVERED,,True,False,Delivered successfully
ATT-03028,ORD-12852,1,2026-07-05,DELIVERED,,True,False,Delivered successfully
ATT-03029,ORD-12853,1,2026-08-14,DELIVERED,,True,False,Delivered successfully
ATT-03030,ORD-12854,1,2026-08-27,DELIVERED,,True,False,Delivered successfully
ATT-03031,ORD-12855,1,2026-07-23,DELIVERED,,True,False,Delivered successfully
ATT-03032,ORD-12856,1,2026-06-11,DELIVERED,,True,False,Delivered successfully
ATT-03033,ORD-12857,1,2026-06-29,DELIVERED,,True,False,Delivered successfully
ATT-03034,ORD-12858,1,2026-08-01,DELIVERED,,True,False,Delivered successfully
ATT-03035,ORD-12859,1,2026-07-28,DELIVERED,,True,False,Delivered successfully
ATT-03036,ORD-12860,1,2026-06-14,DELIVERED,,True,False,Delivered successfully
ATT-03037,ORD-12861,1,2026-08-07,DELIVERED,,True,False,Delivered successfully
ATT-03038,ORD-12862,1,2026-08-14,DELIVERED,,True,False,Delivered successfully
ATT-03039,ORD-12863,1,2026-08-05,DELIVERED,,True,False,Delivered successfully
ATT-03040,ORD-12864,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-03041,ORD-12865,1,2026-08-08,DELIVERED,,True,False,Delivered successfully
ATT-03042,ORD-12866,1,2026-06-23,DELIVERED,,True,False,Delivered successfully
ATT-03043,ORD-12867,1,2026-08-16,DELIVERED,,True,False,Delivered successfully
ATT-03044,ORD-12868,1,2026-07-16,DELIVERED,,True,False,Delivered successfully
ATT-03045,ORD-12869,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-03046,ORD-12870,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-03047,ORD-12871,1,2026-06-12,DELIVERED,,True,False,Delivered successfully
ATT-03048,ORD-12872,1,2026-08-05,DELIVERED,,True,False,Delivered successfully
ATT-03049,ORD-12873,1,2026-07-05,DELIVERED,,True,False,Delivered successfully
ATT-03050,ORD-12874,1,2026-06-13,DELIVERED,,True,False,Delivered successfully
ATT-03051,ORD-12875,1,2026-08-18,DELIVERED,,True,False,Delivered successfully
ATT-03052,ORD-12876,1,2026-07-30,DELIVERED,,True,False,Delivered successfully
ATT-03053,ORD-12877,1,2026-07-21,DELIVERED,,True,False,Delivered successfully
ATT-03054,ORD-12878,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-03055,ORD-12879,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-03056,ORD-12880,1,2026-07-13,DELIVERED,,True,False,Delivered successfully
ATT-03057,ORD-12881,1,2026-06-18,DELIVERED,,True,False,Delivered successfully
ATT-03058,ORD-12882,1,2026-07-30,DELIVERED,,True,False,Delivered successfully
ATT-03059,ORD-12883,1,2026-07-27,DELIVERED,,True,False,Delivered successfully
ATT-03060,ORD-12884,1,2026-08-08,DELIVERED,,True,False,Delivered successfully
ATT-03061,ORD-12885,1,2026-07-30,DELIVERED,,True,False,Delivered successfully
ATT-03062,ORD-12886,1,2026-07-13,DELIVERED,,True,False,Delivered successfully
ATT-03063,ORD-12887,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-03064,ORD-12888,1,2026-06-05,DELIVERED,,True,False,Delivered successfully
ATT-03065,ORD-12889,1,2026-06-29,FAILED,ADDRESS_NOT_FOUND,False,False,Delivery attempt unsuccessful
ATT-03066,ORD-12889,2,2026-06-29,FAILED,ADDRESS_NOT_FOUND,True,False,Delivery attempt unsuccessful
ATT-03067,ORD-12890,1,2026-08-11,DELIVERED,,True,False,Delivered successfully
ATT-03068,ORD-12891,1,2026-08-24,DELIVERED,,True,False,Delivered successfully
